time;rightWheelsPower;leftWheelsPower;grabPosition;collectorPosition;bigArmPower;littleArmPosition;littleArmPower;bigArmPosition
2.014662619;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.024111162;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.033848746;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.042915497;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.055199623;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.069646166;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.079944042;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.09227046;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.102066961;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.112369796;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.122093672;0.0;0.0;CLOSED;CLOSED;0.598582670688629;OTHER;-0.35000000000000003;OTHER
2.133456714;0.0;0.0;CLOSED;CLOSED;0.598582670688629;OTHER;-0.35000000000000003;OTHER
2.143178549;0.0;0.0;CLOSED;CLOSED;0.598582670688629;OTHER;-0.35000000000000003;OTHER
2.153791425;0.0;0.0;CLOSED;CLOSED;0.598582670688629;OTHER;-0.35000000000000003;OTHER
2.163701968;0.0;0.0;CLOSED;CLOSED;0.5607874131202697;OTHER;-0.35000000000000003;OTHER
2.174802219;0.0;0.0;CLOSED;CLOSED;0.5607874131202697;OTHER;-0.35000000000000003;OTHER
2.19072022;0.0;0.0;CLOSED;CLOSED;0.5607874131202697;OTHER;-0.35000000000000003;OTHER
2.202437638;0.0;0.0;CLOSED;CLOSED;0.6316535568237305;OTHER;-0.35000000000000003;OTHER
2.214936431;0.0;0.0;CLOSED;CLOSED;0.6316535568237305;OTHER;-0.35000000000000003;OTHER
2.224753057;0.0;0.0;CLOSED;CLOSED;0.6316535568237305;OTHER;-0.35000000000000003;OTHER
2.234801266;0.0;0.0;CLOSED;CLOSED;0.6316535568237305;OTHER;-0.35000000000000003;OTHER
2.244464476;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.255550143;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.264760394;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.275099395;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.284207855;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.293511731;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.302513731;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.311443982;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.320808525;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.329967734;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.339091652;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.348002361;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.357181112;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.366214321;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.375288364;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.384147448;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.394517366;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.403834367;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.414264659;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.42413641;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.434756578;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.456009455;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.467676415;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.478639874;0.0;0.0;CLOSED;CLOSED;0.6599999999999999;OTHER;-0.35000000000000003;OTHER
2.489364167;0.0;0.0;CLOSED;CLOSED;0.6222047066688536;OTHER;-0.35000000000000003;OTHER
